Task_2.py :-
$ jupyter nbconvert --to script Task_2.ipynb
$ python -m cProfile Task_2.py
         590484 function calls (581087 primitive calls) in 7.588 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       49    0.000    0.000    0.000    0.000 pyparsing.py:304(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3087(Word)
       10    0.000    0.000    0.002    0.000 pyparsing.py:3140(__init__)
      282    0.000    0.000    0.000    0.000 pyparsing.py:3144(<genexpr>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:3197(parseImpl)
       21    0.000    0.000    0.000    0.000 pyparsing.py:3225(__str__)
       14    0.000    0.000    0.000    0.000 pyparsing.py:3233(charsAsStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3246(_WordRegex)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3256(Char)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3270(Regex)
       27    0.000    0.000    0.006    0.000 pyparsing.py:3294(__init__)
       29    0.000    0.000    0.000    0.000 pyparsing.py:3339(parseImpl)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3370(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3410(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3561(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3581(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3606(parseImpl)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3622(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:363(ParseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3636(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3670(__init__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3673(<genexpr>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3675(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3706(_PositionToken)
        7    0.000    0.000    0.000    0.000 pyparsing.py:3707(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3713(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3739(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3761(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3770(LineEnd)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3774(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3790(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3794(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3805(StringEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3808(__init__)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3812(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3822(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3843(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3866(ParseExpression)
       83    0.000    0.000    0.001    0.000 pyparsing.py:3870(__init__)
      254    0.000    0.000    0.000    0.000 pyparsing.py:3882(<genexpr>)
     56/9    0.000    0.000    0.002    0.000 pyparsing.py:3897(leaveWhitespace)
       56    0.000    0.000    0.002    0.000 pyparsing.py:3901(<listcomp>)
     33/5    0.000    0.000    0.000    0.000 pyparsing.py:3928(streamline)
   114/56    0.000    0.000    0.002    0.000 pyparsing.py:3968(copy)
   114/56    0.000    0.000    0.002    0.000 pyparsing.py:3970(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3987(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4005(_ErrorStop)
       67    0.000    0.000    0.001    0.000 pyparsing.py:4011(__init__)
      144    0.000    0.000    0.000    0.000 pyparsing.py:4026(<genexpr>)
     24/4    0.000    0.000    0.000    0.000 pyparsing.py:4031(streamline)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4034(<genexpr>)
       60    0.000    0.000    0.000    0.000 pyparsing.py:4046(<genexpr>)
     39/7    0.000    0.000    0.001    0.000 pyparsing.py:4049(parseImpl)
    34/26    0.000    0.000    0.000    0.000 pyparsing.py:4086(__str__)
       86    0.000    0.000    0.000    0.000 pyparsing.py:4091(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4096(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4219(MatchFirst)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4236(__init__)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4239(<genexpr>)
      9/3    0.000    0.000    0.000    0.000 pyparsing.py:4243(streamline)
       33    0.000    0.000    0.000    0.000 pyparsing.py:4246(<genexpr>)
    22/10    0.000    0.000    0.001    0.000 pyparsing.py:4249(parseImpl)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4278(__str__)
       44    0.000    0.000    0.000    0.000 pyparsing.py:4283(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4305(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4438(ParseElementEnhance)
       67    0.000    0.000    0.000    0.000 pyparsing.py:4442(__init__)
     18/4    0.000    0.000    0.001    0.000 pyparsing.py:4460(parseImpl)
     32/9    0.000    0.000    0.003    0.000 pyparsing.py:4466(leaveWhitespace)
     23/7    0.000    0.000    0.000    0.000 pyparsing.py:4485(streamline)
       14    0.000    0.000    0.000    0.000 pyparsing.py:4506(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4517(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4552(PrecededBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:456(ParseFatalException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:461(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4627(NotAny)
        4    0.000    0.000    0.000    0.000 pyparsing.py:4650(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4662(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4671(_MultipleMatch)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4672(__init__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4680(stopOn)
       12    0.000    0.000    0.001    0.000 pyparsing.py:4686(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4729(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4755(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4764(ZeroOrMore)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4775(__init__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4779(parseImpl)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4785(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4795(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4802(Optional)
        1    0.000    0.000    0.000    0.000 pyparsing.py:482(RecursiveGrammarException)
       25    0.000    0.000    0.000    0.000 pyparsing.py:4841(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4847(parseImpl)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4861(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4870(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:492(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4928(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:493(__init__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:495(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4988(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:502(ParseResults)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5094(TokenConverter)
       27    0.000    0.000    0.000    0.000 pyparsing.py:5098(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5102(Combine)
       10    0.000    0.000    0.003    0.000 pyparsing.py:5120(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5147(Group)
        3    0.000    0.000    0.000    0.000 pyparsing.py:5162(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5166(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5169(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5208(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5237(Suppress)
        4    0.000    0.000    0.000    0.000 pyparsing.py:5259(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5266(OnlyOnce)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5329(delimitedList)
      157    0.000    0.000    0.000    0.000 pyparsing.py:545(__new__)
       11    0.000    0.000    0.000    0.000 pyparsing.py:5454(_escapeRegexRangeChars)
  157/155    0.000    0.000    0.000    0.000 pyparsing.py:554(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:5673(<lambda>)
        2    0.000    0.000    0.001    0.000 pyparsing.py:5679(srange)
       97    0.000    0.000    0.000    0.000 pyparsing.py:5705(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5705(<lambda>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:5707(<genexpr>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5750(tokenMap)
        1    0.000    0.000    0.001    0.001 pyparsing.py:5806(_makeTags)
        1    0.000    0.000    0.001    0.001 pyparsing.py:5843(makeHTMLTags)
       37    0.000    0.000    0.000    0.000 pyparsing.py:593(__getitem__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:602(__setitem__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:639(__len__)
        1    0.000    0.000    0.008    0.008 pyparsing.py:6398(pyparsing_common)
       40    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:646(__iter__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6698(_lazyclassproperty)
        4    0.000    0.000    0.000    0.000 pyparsing.py:6699(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6716(unicode_set)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6763(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6769(Latin1)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6773(LatinA)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6777(LatinB)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6781(Greek)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6789(Cyrillic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6793(Chinese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6797(Japanese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6801(Kanji)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6805(Hiragana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6809(Katakana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6813(Korean)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6817(CJK)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6821(Thai)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6825(Arabic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6829(Hebrew)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6833(Devanagari)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6857(pyparsing_test)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6862(reset_pyparsing_context)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6929(TestParseResultsAsserts)
       26    0.000    0.000    0.000    0.000 pyparsing.py:696(haskeys)
        2    0.000    0.000    0.000    0.000 pyparsing.py:841(__getattr__)
       14    0.000    0.000    0.000    0.000 pyparsing.py:852(__iadd__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:855(<lambda>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:857(<listcomp>)
        1    0.000    0.000    0.018    0.018 pyparsing.py:96(<module>)
        1    0.000    0.000    0.005    0.005 pytables.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pytables.py:121(PossibleDataLossError)
        1    0.000    0.000    0.000    0.000 pytables.py:125(ClosedFileError)
        1    0.000    0.000    0.000    0.000 pytables.py:129(IncompatibilityWarning)
        1    0.000    0.000    0.000    0.000 pytables.py:140(AttributeConflictWarning)
        1    0.000    0.000    0.000    0.000 pytables.py:150(DuplicateWarning)
        1    0.000    0.000    0.000    0.000 pytables.py:1536(TableIterator)
        1    0.000    0.000    0.000    0.000 pytables.py:1644(IndexCol)
        3    0.000    0.000    0.000    0.000 pytables.py:1663(__init__)
        3    0.000    0.000    0.000    0.000 pytables.py:1700(set_name)
        3    0.000    0.000    0.000    0.000 pytables.py:1715(set_pos)
        1    0.000    0.000    0.000    0.000 pytables.py:1958(GenericIndexCol)
        1    0.000    0.000    0.000    0.000 pytables.py:1996(DataCol)
        1    0.000    0.000    0.000    0.000 pytables.py:2035(__init__)
        1    0.000    0.000    0.000    0.000 pytables.py:2075(set_data)
        1    0.000    0.000    0.000    0.000 pytables.py:2090(set_metadata)
        1    0.000    0.000    0.000    0.000 pytables.py:233(FilterBinOp)
        1    0.000    0.000    0.000    0.000 pytables.py:24(Scope)
        1    0.000    0.000    0.000    0.000 pytables.py:2448(DataIndexableCol)
        1    0.000    0.000    0.000    0.000 pytables.py:2471(GenericDataIndexableCol)
        1    0.000    0.000    0.000    0.000 pytables.py:2479(Fixed)
        1    0.000    0.000    0.000    0.000 pytables.py:2647(GenericFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:2652(<dictcomp>)
        1    0.000    0.000    0.000    0.000 pytables.py:291(JointFilterBinOp)
        1    0.000    0.000    0.000    0.000 pytables.py:299(ConditionBinOp)
        1    0.000    0.000    0.000    0.000 pytables.py:3024(LegacyFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3034(LegacySeriesFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3042(LegacyFrameFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3051(SeriesFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3075(SparseFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3088(SparseSeriesFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3116(SparseFrameFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3152(BlockManagerFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:32(Term)
        1    0.000    0.000    0.000    0.000 pytables.py:3237(FrameFixed)
        1    0.000    0.000    0.000    0.000 pytables.py:3242(Table)
        1    0.000    0.000    0.000    0.000 pytables.py:345(JointConditionBinOp)
        1    0.000    0.000    0.000    0.000 pytables.py:353(UnaryOp)
        1    0.000    0.000    0.000    0.000 pytables.py:376(ExprVisitor)
        1    0.000    0.000    0.009    0.009 pytables.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pytables.py:4117(WORMTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4139(LegacyTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4168(AppendableTable)
        1    0.000    0.000    0.000    0.000 pytables.py:432(HDFStore)
        1    0.000    0.000    0.000    0.000 pytables.py:4413(AppendableFrameTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4483(AppendableSeriesTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4526(AppendableMultiSeriesTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4542(GenericTable)
        1    0.000    0.000    0.000    0.000 pytables.py:4593(AppendableMultiFrameTable)
        1    0.000    0.000    0.000    0.000 pytables.py:484(Expr)
        1    0.000    0.000    0.000    0.000 pytables.py:4952(Selection)
        1    0.000    0.000    0.000    0.000 pytables.py:579(TermValue)
        1    0.000    0.000    0.000    0.000 pytables.py:60(Constant)
        1    0.000    0.000    0.000    0.000 pytables.py:68(BinOp)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.005    0.005 random.py:38(<module>)
        1    0.000    0.000    0.000    0.000 random.py:669(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:88(__init__)
        1    0.000    0.000    0.000    0.000 random.py:97(seed)
        1    0.000    0.000    0.001    0.001 range.py:1(<module>)
        3    0.000    0.000    0.000    0.000 range.py:130(from_range)
       18    0.000    0.000    0.000    0.000 range.py:148(_simple_new)
       15    0.000    0.000    0.000    0.000 range.py:170(_validate_dtype)
       33    0.000    0.000    0.008    0.000 range.py:181(_data)
        3    0.000    0.000    0.000    0.000 range.py:196(_int64index)
        9    0.000    0.000    0.000    0.000 range.py:236(start)
        9    0.000    0.000    0.000    0.000 range.py:259(stop)
        9    0.000    0.000    0.000    0.000 range.py:282(step)
       48    0.000    0.000    0.000    0.000 range.py:342(dtype)
        3    0.000    0.000    0.000    0.000 range.py:346(is_unique)
        1    0.000    0.000    0.001    0.001 range.py:36(RangeIndex)
        3    0.021    0.007    0.680    0.227 range.py:381(get_indexer)
        9    0.000    0.000    0.001    0.000 range.py:413(_shallow_copy)
        3    0.000    0.000    0.000    0.000 range.py:422(copy)
       12    0.000    0.000    0.003    0.000 range.py:470(equals)
      138    0.000    0.000    0.000    0.000 range.py:655(__len__)
        3    0.000    0.000    0.000    0.000 range.py:665(__getitem__)
        1    0.000    0.000    0.000    0.000 range.py:714(_add_numeric_methods_binary)
        8    0.000    0.000    0.000    0.000 range.py:718(_make_evaluate_binop)
        9    0.000    0.000    0.000    0.000 range.py:83(__new__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1039(_ignorecase)
      306    0.000    0.000    0.000    0.000 rcsetup.py:1043(_convert_validator_spec)
       35    0.000    0.000    0.000    0.000 rcsetup.py:106(<listcomp>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:130(_validate_date)
        1    0.000    0.000    0.031    0.031 rcsetup.py:14(<module>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1407(<listcomp>)
      138    0.000    0.000    0.000    0.000 rcsetup.py:150(validate_bool)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1504(<dictcomp>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:177(_validate_tex_preamble)
        2    0.000    0.000    0.000    0.000 rcsetup.py:200(validate_axisbelow)
        2    0.000    0.000    0.000    0.000 rcsetup.py:217(validate_dpi)
        6    0.000    0.000    0.000    0.000 rcsetup.py:228(_make_type_validator)
      394    0.000    0.000    0.000    0.000 rcsetup.py:234(validator)
        4    0.000    0.000    0.000    0.000 rcsetup.py:264(validate_fonttype)
        2    0.000    0.000    0.000    0.000 rcsetup.py:292(validate_backend)
        4    0.000    0.000    0.000    0.000 rcsetup.py:340(validate_color_or_inherit)
       12    0.000    0.000    0.000    0.000 rcsetup.py:347(validate_color_or_auto)
       30    0.000    0.000    0.000    0.000 rcsetup.py:353(validate_color_for_prop_cycle)
       78    0.000    0.000    0.001    0.000 rcsetup.py:360(validate_color)
        2    0.000    0.000    0.000    0.000 rcsetup.py:391(validate_aspect)
        2    0.000    0.000    0.000    0.000 rcsetup.py:400(validate_fontsize_None)
       12    0.000    0.000    0.000    0.000 rcsetup.py:407(validate_fontsize)
        8    0.000    0.000    0.000    0.000 rcsetup.py:424(validate_fontweight)
       12    0.000    0.000    0.001    0.000 rcsetup.py:437(validate_font_properties)
        1    0.000    0.000    0.000    0.000 rcsetup.py:442(_validate_mathtext_fallback_to_cm)
        2    0.000    0.000    0.000    0.000 rcsetup.py:459(_validate_mathtext_fallback)
        2    0.000    0.000    0.000    0.000 rcsetup.py:487(validate_whiskers)
        1    0.000    0.000    0.000    0.000 rcsetup.py:50(ValidateInStrings)
       39    0.000    0.000    0.000    0.000 rcsetup.py:51(__init__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:520(_update_savefig_format)
        2    0.000    0.000    0.000    0.000 rcsetup.py:541(validate_ps_distiller)
       18    0.000    0.000    0.000    0.000 rcsetup.py:558(_validate_linestyle)
      244    0.000    0.000    0.000    0.000 rcsetup.py:58(func)
        8    0.000    0.000    0.000    0.000 rcsetup.py:600(_deprecate_case_insensitive_join_cap)
        4    0.000    0.000    0.000    0.000 rcsetup.py:617(validate_joinstyle)
        4    0.000    0.000    0.000    0.000 rcsetup.py:623(validate_capstyle)
       39    0.000    0.000    0.000    0.000 rcsetup.py:63(<dictcomp>)
       63    0.000    0.000    0.000    0.000 rcsetup.py:65(__call__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:701(_validate_hinting)
        2    0.000    0.000    0.000    0.000 rcsetup.py:740(validate_bbox)
        2    0.000    0.000    0.000    0.000 rcsetup.py:754(validate_sketch)
        8    0.000    0.000    0.000    0.000 rcsetup.py:765(_validate_greaterequal0_lessthan1)
       14    0.000    0.000    0.000    0.000 rcsetup.py:773(_validate_greaterequal0_lessequal1)
       15    0.000    0.000    0.000    0.000 rcsetup.py:84(_listify_validator)
        1    0.000    0.000    0.000    0.000 rcsetup.py:843(cycler)
       66    0.000    0.000    0.001    0.000 rcsetup.py:87(f)
       30    0.000    0.000    0.000    0.000 rcsetup.py:90(<listcomp>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:925(<genexpr>)
        2    0.000    0.000    0.001    0.000 rcsetup.py:928(validate_cycler)
        2    0.000    0.000    0.000    0.000 rcsetup.py:990(validate_hist_bins)
      488    0.000    0.000    0.002    0.000 re.py:172(match)
      195    0.000    0.000    0.008    0.000 re.py:182(search)
      330    0.000    0.000    0.009    0.000 re.py:187(sub)
       58    0.000    0.000    0.001    0.000 re.py:207(split)
      128    0.000    0.000    0.036    0.000 re.py:234(compile)
      677    0.000    0.000    0.002    0.000 re.py:254(escape)
     1199    0.002    0.000    0.047    0.000 re.py:273(_compile)
        3    0.000    0.000    0.000    0.000 re.py:299(_compile_repl)
       23    0.000    0.000    0.000    0.000 re.py:309(_subx)
        1    0.000    0.000    0.000    0.000 records.py:220(record)
        1    0.000    0.000    0.000    0.000 records.py:305(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
        1    0.000    0.000    0.000    0.000 reduce.py:1(<module>)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.002    0.002 relativedelta.py:2(<module>)
        1    0.000    0.000    0.000    0.000 request.py:1051(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1062(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1081(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1227(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1245(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1257(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1375(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1384(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 request.py:1399(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1417(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1475(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1532(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1590(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1643(DataHandler)
        1    0.000    0.000    0.000    0.000 request.py:1696(URLopener)
        1    0.000    0.000    0.000    0.000 request.py:2141(FancyURLopener)
        1    0.000    0.000    0.000    0.000 request.py:2394(ftpwrapper)
        1    0.000    0.000    0.000    0.000 request.py:323(Request)
        1    0.000    0.000    0.000    0.000 request.py:433(OpenerDirector)
        1    0.000    0.000    0.000    0.000 request.py:611(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:630(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:647(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:651(HTTPRedirectHandler)
        1    0.000    0.000    0.004    0.004 request.py:68(<module>)
        1    0.000    0.000    0.000    0.000 request.py:793(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:835(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 request.py:899(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:909(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.001    0.001 request.py:940(AbstractBasicAuthHandler)
        1    0.000    0.000    0.001    0.001 resample.py:1(<module>)
       12    0.000    0.000    0.000    0.000 resample.py:102(__getattr__)
        1    0.000    0.000    0.000    0.000 resample.py:1028(DatetimeIndexResampler)
        6    0.000    0.000    0.050    0.008 resample.py:1033(_get_binner_for_time)
        6    0.000    0.000    0.184    0.031 resample.py:1040(_downsample)
        6    0.000    0.000    0.000    0.000 resample.py:1131(_wrap_result)
        1    0.000    0.000    0.000    0.000 resample.py:1141(DatetimeIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 resample.py:1153(PeriodIndexResampler)
        1    0.000    0.000    0.000    0.000 resample.py:1259(PeriodIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 resample.py:1271(TimedeltaIndexResampler)
        6    0.000    0.000    0.000    0.000 resample.py:128(obj)
        1    0.000    0.000    0.000    0.000 resample.py:1289(TimedeltaIndexResamplerGroupby)
        6    0.000    0.000    0.555    0.093 resample.py:1301(resample)
       12    0.000    0.000    0.000    0.000 resample.py:132(ax)
        1    0.000    0.000    0.000    0.000 resample.py:1328(TimeGrouper)
        6    0.000    0.000    0.001    0.000 resample.py:1351(__init__)
        6    0.000    0.000    0.554    0.092 resample.py:1411(_get_resampler)
        6    0.000    0.000    0.050    0.008 resample.py:1452(_get_time_bins)
        6    0.000    0.000    0.002    0.000 resample.py:1508(_adjust_bin_edges)
        6    0.000    0.000    0.000    0.000 resample.py:156(_convert_obj)
        6    0.000    0.000    0.001    0.000 resample.py:1657(_get_timestamp_range_edges)
        6    0.000    0.000    0.050    0.008 resample.py:174(_set_binner)
        6    0.000    0.000    0.001    0.000 resample.py:1753(_adjust_dates_anchored)
        6    0.000    0.000    0.050    0.008 resample.py:183(_get_binner)
        1    0.000    0.000    0.001    0.001 resample.py:37(Resampler)
        6    0.000    0.000    0.000    0.000 resample.py:373(_apply_loffset)
        6    0.000    0.000    0.000    0.000 resample.py:404(_wrap_result)
        6    0.000    0.000    0.292    0.049 resample.py:73(__init__)
        6    0.000    0.000    0.184    0.031 resample.py:904(g)
        6    0.000    0.000    0.000    0.000 resample.py:930(_maybe_process_deprecations)
        1    0.000    0.000    0.000    0.000 resample.py:982(_GroupByMixin)
        1    0.000    0.000    0.000    0.000 reshape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reshape.py:38(_Unstacker)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 response.py:7(<module>)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 roperator.py:4(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:1110(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:1305(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:1313(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:1416(_rrulestr)
        1    0.000    0.000    0.000    0.000 rrule.py:303(rrule)
